Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0002330168654353,42165690.9979959,0.1348547726264394,89.64978947663549,65.77831042205956,4.4193947439086,4.421452886972998,0.0101977871468414,179.9976616810828,35777757.90848959,-39575477.779069446,14522132.039158087,93354.56226120343,-1059.454559563295,-2887.0637476061256,2.452019532548426
0.0002515932295139,42166585.11947599,0.1348463059119816,89.56887494721701,68.78316123848936,31.576204613111464,31.59130521423592,0.0093471866390929,-179.99068356124928,35779410.720283374,-41524183.86813954,-7279523.254532471,97596.16678919416,530.6125028013286,-3029.1079175734053,-1.302412294350706
0.000250789205592,42166501.1398271,0.1349880328805203,89.4463426098893,68.450983625397,62.11045924573703,62.13586336935352,0.005840640595123,-179.98296945697845,35783419.605774604,-32281833.17959124,-27119631.47926401,75434.72147052022,1977.3671543704004,-2354.8303902387543,-4.71204958058915
0.0002387066575579,42165488.70833683,0.1352726883144138,89.36307155960672,63.25114880034253,97.47467741586316,97.5017976902344,0.0005828475312144,-179.98227569564665,35788663.42968598,-14341592.701901866,-39652953.23537078,32817.11493118305,2890.968029689854,-1046.3783929962412,-6.8524951564829095
0.000227198182115,42164669.15040729,0.1355299865651472,89.35273795391223,56.50541843354336,134.31446964705367,134.33309441485886,-0.0049905543764416,-179.9891779096757,35793225.630029365,7461544.639849922,-41506009.51415574,-18757.881851914364,3025.731720732675,543.4320206099353,-7.142235762930185
0.0002109456375625,42164851.82400377,0.1356373762264723,89.371670825446,50.92611482663989,169.9593713876224,169.9635846991525,-0.009316826414082,179.99880701086352,35795473.14839964,27255690.699050643,-32182859.509235147,-65354.63371968376,2345.84638014227,1986.5623182123109,-5.501470495674789
0.0001929982853333,42165710.50238258,0.1356267724409607,89.36055196773842,45.07329132305827,-154.09365991735623,205.89667968050492,-0.0111565437186038,179.98582558037995,35794893.92961723,39712122.49327613,-14195173.774716558,-94373.23175522056,1034.4656940003483,2894.7854119048125,-2.3720967517954445
0.0001868307829142,42166362.07502808,0.1356210922175097,89.29792642110765,40.24597431767156,-119.122684747819,240.85861471076024,-0.0099452829380025,179.9756842163638,35792060.26150258,41476952.77640508,7614350.354990026,-97949.3500366259,-555.5946591142035,3023.679277630109,1.4027136220000895
0.0001916255892186,42166274.09495411,0.1357282944111902,89.20882936144294,40.632623253406855,-89.33986393217121,270.63817879020024,-0.0059541238999733,179.9706659441523,35788045.549717896,32073061.06663613,27373345.94585906,-75075.56767099748,-1996.3976331570664,2338.263748595638,4.805320474351643
0.0001975152967834,42165594.81165776,0.1359654326432108,89.14275495306956,46.01859318624695,-64.57836417547031,295.4011916088144,-0.0002213734029915,179.9714394703667,35783883.99110167,14030544.41800869,39759009.30686492,-31879.85234169737,-2899.791784683069,1022.7304369122822,6.916888227467647
0.0002021701155657,42164889.62675481,0.1362391824769944,89.13484124815618,53.082484590434674,-41.551218263878106,318.43341241403806,0.0057191009280548,179.9775029429651,35780373.97872466,-7791784.56658393,41432206.56294529,20012.963460715,-3022.036636807034,-568.7505199934205,7.164640327681226
0.0002102598558317,42164705.326676905,0.1364097949806764,89.16799508662973,59.45852111611093,-17.876179931903746,342.1164222984759,0.0102414418822221,179.98756855202606,35778130.968063466,-27513899.54786808,31939502.574644662,66602.49104539925,-2329.8174677110337,-2007.2666229843965,5.4768620422977445
0.000224798012969,42165224.80884556,0.1364253419770757,89.17070542182307,64.93172094478732,6.731737524438398,6.734757971379883,0.0120580835082944,179.99968039204742,35777674.52742678,-39819827.81753276,13837798.942480976,95280.98343798946,-1009.555047895719,-2904.8774923607625,2.3034666429841897
0.0002393549071204,42166056.255155616,0.1364236117918143,89.07683126771289,69.64915788425647,32.19022390369353,32.204839402051746,0.0105701961911418,-179.98880912585267,35779378.69060491,-41392527.60414228,-7994068.862058269,98238.0343223979,582.7468053367988,-3019.494296363264,-1.5032021534286106
0.0002428621561493,42166921.76050807,0.1366288443404737,88.91458130059493,78.11219962115186,53.971953888538586,53.994464802555626,0.0060579957955214,-179.98052606169165,35782762.97147661,-31808887.45528053,-27671837.70117502,74588.75168451891,2017.7795444536653,-2320.3791848258447,-4.915605788814344
0.000232993669676,42166319.08660914,0.1370685240951243,88.79589708668807,75.37355260014833,86.90944033432199,86.93610102777835,-0.0003424282033975,-179.97835592221955,35787654.6889013,-13654332.94973595,-39893761.92929846,30652.53604794199,2908.70951110663,-996.3178103369114,-7.007060624798122
0.0002220112919732,42165456.389479205,0.1375020459401195,88.78454566189866,69.23600075771947,123.14059559468282,123.16189459734028,-0.0069038241641328,-179.9836007894607,35792438.5754363,8178270.384016485,-41369951.24172344,-21728.341249211004,3015.976480564892,595.6383736349898,-7.205995311696981
0.0002106734368836,42165235.32807847,0.137713877705928,88.82564483289809,63.24158862343942,159.17761252199406,159.18619200598783,-0.0117804096640362,-179.9947510011679,35795401.477529846,27808759.549147367,-31706080.853033144,-68387.9979987491,2311.1915137893666,2026.8047498991305,-5.454090505264494
0.0001973163005305,42165746.1082784,0.1377279432160404,88.82764680617727,57.43123020575396,-164.93085128179106,195.0632716625572,-0.0135477950684365,179.9918383408568,35795643.107984714,39952545.75982942,-13506016.00390708,-96682.5062413814,984.2920491645682,2912.1716792932134,-2.2223301903164017
0.0001915885588068,42166379.7972001,0.1377276418574881,88.75356691702538,51.87758195129966,-129.2215075169386,230.76148680258964,-0.0116226691005241,179.9801916681136,35793351.98586356,41340447.22040178,8330193.4306084495,-98915.30019454248,-607.6975307607223,3013.5443894352456,1.618016597391266
0.0001970008327235,42166584.89425944,0.1378788422460856,88.63830695915766,49.74971220616638,-96.89777594802904,263.0798134778577,-0.0064371296500965,179.97325435500534,35789447.14619235,31597245.743545197,27923353.594813105,-74418.71109997625,-2036.376164982899,2303.408783579087,5.030765452655015
0.0002053554252945,42166280.28844296,0.1382125670732795,88.55240401171086,52.22196076672439,-69.20331533594589,290.77468385969104,0.0006696478167602,179.9723352553804,35785070.413420185,13344312.255065797,39995806.09530479,-29742.443168390782,-2916.9247935959493,972.5938736393445,7.093431820281052
0.0002106088958487,42165752.21640056,0.1386086115499187,88.54609665232121,57.34006140983881,-44.23325848717352,315.74990291265465,0.0078049354381036,179.97721230482776,35781253.20987058,-8503285.36237821,41292950.81873089,23098.97395318524,-3011.76917998781,-620.6664633289636,7.24557302642877
0.0002137558230958,42165384.4013249,0.1388835368182417,88.6038660645911,63.10871032130604,-19.97673559336035,340.01489400036456,0.0130238500948103,179.9864870514291,35778776.83615144,-28059061.99086666,31462510.14949338,69852.56984108567,-2294.9495778808205,-2047.0071050885656,5.440364448603236
0.0002188090806131,42165471.987214245,0.1389535814517958,88.64195447771787,68.78541214161285,4.391803747549946,4.393724322899315,0.014845758776796,179.99797378282972,35778135.90303004,-40052006.51561004,13152130.697458263,97862.88637770271,-959.4892977460288,-2921.770700095875,2.1583654880587666
0.0002262118324331,42166023.31986348,0.1389621632664745,88.57228006780528,74.34753330344007,28.981916547137025,28.994479717102177,0.0126537605541603,-179.99095768118684,35779542.84920791,-41249378.03988496,-8703383.467821203,99487.26208592732,634.5379869185301,-3009.0230092753404,-1.720334499953399
0.00022919484017,42166571.76163434,0.1391958525665469,88.4049235647238,78.64155126916131,54.93630757860871,54.95780839802431,0.0068836299568117,-179.98310175851978,35782884.19968598,-31329545.61373936,-28213574.360626925,74175.52435836323,2057.297215608545,-2285.38548609286,-5.150673539896117
0.000222971317486,42166501.852017656,0.1397546179702889,88.26718619674394,78.90449656794091,84.89142430764224,84.91687407578006,-0.0010387982205187,-179.9809633421002,35787529.75307097,-12967875.24799693,-40122024.41359306,28657.248177679656,2925.398718854532,-946.2434969344802,-7.202112715475286
0.0002148037147056,42165862.99755239,0.1403745497575638,88.25962516319795,74.33455013655676,119.5502771349616,119.57168719281528,-0.0090188366726255,-179.9857932055734,35792194.455213055,8887046.580761053,-41223253.65022986,-24830.58913782079,3005.341450060256,647.3183396886322,-7.311533264770616
0.0002099475758812,42165365.31435818,0.140734873293536,88.33516937304474,68.03513363561723,155.85708180691125,155.8669196025152,-0.0148400516200064,-179.9965678209979,35795306.79604973,28348973.12726456,-31223867.862093102,-71832.15204959777,2276.082467713922,2066.171346187795,-5.440917001158878
0.0002055909432904,42165447.033960894,0.1408077461986741,88.37450463768997,61.9250029205413,-167.98873597012528,192.0063625429213,-0.0168023609672228,179.98994603513088,35795789.157666825,40178666.09392863,-12818148.03512426,-99595.48112142771,934.1683273532612,2928.612695596129,-2.090693929332571
0.000205267618264,42165890.83442642,0.1408155421900661,88.31672770561781,56.18829210912201,-132.11165201818392,227.87090148279952,-0.0142336447107481,179.97786380117444,35793558.857318945,41191604.84413321,9038446.402161349,-100540.39605114664,-659.3268464012215,3002.63735410866,1.836499109721207
0.0002129588137956,42166263.0748405,0.1409877965074266,88.19711831818047,52.62237565547096,-98.34455201718808,261.6313039854405,-0.0077037167413263,179.97060607510738,35789431.1281599,31113553.182164688,28461291.02345828,-74320.04516535591,-2075.6185281465346,2268.0961387352845,5.280546836445311
0.0002236248898806,42166326.33536498,0.1413877631841943,88.10258108020312,52.65135260106359,-68.19789385392072,291.77831108968945,0.0011143161776015,179.9699173396334,35784689.04080774,12655939.798910309,40218531.89260776,-27927.69926524907,-2933.2263516298626,922.3613694337124,7.309677837389142
0.000229737375865,42166077.92595127,0.1418856730333061,88.10051116366628,55.588061848456256,-41.051206538125086,318.9315005807614,0.0098865741930946,179.975610435596,35780636.60414781,-9211033.192468636,41140228.17368034,26174.35777779969,-3000.7185018655537,-672.3218463088492,7.371641779533014
0.0002282217965583,42165661.44240463,0.1422637112187164,88.18435362747222,60.05540241789806,-15.520297116039464,344.4727031369368,0.0162402776654036,179.98586128999293,35778252.37863002,-28595408.353812777,30975125.478325,73402.85361277034,-2259.481800184501,-2086.161783228452,5.4433027452397695
0.0002219477944682,42165445.02838092,0.1424049190450717,88.26578622277233,65.74013845100208,8.796829783446476,8.800720400810901,0.0184044389204641,179.99791363526012,35778059.63746207,-40272222.54361355,12461252.266491434,100985.6393723068,-909.1439181908644,-2937.830789374857,2.0376122280550297
0.0002168863913629,42165572.1447385,0.1424196054559985,88.24690056941783,71.39081387395993,33.24827066634675,33.26190005240339,0.0156540748875202,-179.9912503249968,35779787.63841992,-41093846.34312084,-9411488.92764195,101383.31869663896,686.152227644608,-2997.6392915879323,-1.9327197235041975
0.0002135199310736,42166118.50947126,0.1426323693230028,88.10980736465257,77.31561979228243,57.54294035931095,57.56358891244858,0.0085683882628881,-179.98398312893508,35783151.09789633,-30840233.32190664,-28748020.654271387,74371.67163732229,2096.2617073674523,-2249.6492088570294,-5.400335357314493
0.000207401686378,42166540.92162614,0.1432335191635842,87.97474978211697,80.95815810275235,84.11645899812365,84.1401009137351,-0.0011140868798381,-179.9821261090142,35787509.25236083,-12276616.416641722,-40338885.43858932,27107.37094513198,2941.2408313113,-895.7965436755471,-7.42736040971653
0.0002001979446261,42166346.27484384,0.1439993795027834,87.97453319244339,79.26366237028265,115.89183875308946,115.91247467489286,-0.0108826555195643,-179.98660072679402,35791896.874384455,9594177.791829934,-41064129.59746074,-27745.33377034481,2993.805031217582,698.9057810854131,-7.457452559279605
0.0001994048497363,42165772.189068295,0.1445220346135617,88.08977680591669,73.45318706991664,151.6688468833103,151.6796884111505,-0.0180815667373901,-179.99675357421268,35795036.50616811,28881581.008327324,-30731501.063208982,-75394.05558139012,2240.2549213224406,2105.0143379311694,-5.470668049717226
0.0002042401282363,42165411.72816207,0.1446778361876873,88.18546029686978,67.15496575438554,-172.0456201306791,187.95114190827545,-0.0206445574611758,179.99002876455577,35795803.775184706,40393235.32554042,-12125066.126497012,-102915.68797251848,883.6917981829934,2944.23462299513,-1.9948905515768336
0.0002115942007948,42165504.71147706,0.1446911830698232,88.17030088767027,61.55616229990888,-136.34841554836476,223.63485070988588,-0.0177132124120993,179.97764165433946,35793824.114909194,41030326.3546005,9745566.18289504,-102777.0172679524,-710.8405467104814,2990.826382504724,2.0353550627209747
0.0002230334404598,42165888.96861662,0.1448525931725472,88.06858162211171,57.20807685506167,-101.81600374928556,258.158981492707,-0.0099203223741625,179.96983328643228,35789679.713241175,30619944.80192084,28992035.750398196,-74897.81396822253,-2114.290322843049,2232.046315741422,5.532413945014421
0.0002373779721228,42166278.803644486,0.1452739796348912,87.97684263358022,55.23971637802153,-69.67422457360539,290.3002650489509,0.000753426747429,179.96888124697588,35784667.07149656,11962978.341257475,40430044.32085242,-26694.411565237817,-2948.654872085509,871.7782975551024,7.549732213160617
0.0002476397357408,42166406.56562445,0.1458355550409646,87.97958903116056,56.04543248489769,-40.40166160289541,319.579941461237,0.0115008243023021,179.97488377981875,35780318.80711671,-9916740.97177224,40975514.75100477,28902.545265683744,-2988.745570429133,-723.8382776769947,7.53761832677758
0.0002462467106604,42166116.26336799,0.1462972586800713,88.0850654627675,58.8585935627153,-13.239159006432624,346.7543767243073,0.0194383126127566,179.98582163534678,35777872.09270817,-29123702.187464967,30478404.75178121,76922.68832038969,-2223.305780329171,-2124.738199786122,5.492473174377493
0.000232651517195,42165548.040120736,0.1464950499952069,88.21503712610647,62.48153993943718,13.090099493722713,13.09613921875621,0.0223792540612505,179.9983689730215,35777856.190306254,-40480505.22348288,11766289.197612602,104388.48854356282,-858.5117524213426,-2953.0432871379016,1.9588167264579448
0.0002150489476043,42165191.81263236,0.1465083386034518,88.25931312611087,66.6580188914742,38.95279377746482,38.9682894455166,0.0194211454771933,-179.9908587739045,35780004.05356202,-40926009.93351968,-10117301.519265745,103816.06394948588,737.5786246528373,-2985.3711473880194,-2.117045028154036
0.000200845962742,42165490.40078337,0.1466535051072901,88.17691602923843,72.41441052494487,63.36243780650559,63.38301254663354,0.01119445152454,-179.98427554837548,35783557.82920774,-30341602.978358436,-29274391.17379272,75239.01933087433,2134.6017869341817,-2213.2293232218103,-5.641166354555701
0.000189457502691,42166226.940824695,0.147202571665198,88.06387676223272,78.77874638569301,87.19336956341975,87.21505400305115,-0.0002775073372837,-179.98307380487526,35787700.280818075,-11581638.154984206,-40544084.69557368,26219.030244120207,2956.1901134121345,-845.061816973517,-7.663986104450949
0.0001802672184962,42166610.43017172,0.1303093908595496,87.03609732672507,82.15972501706,114.9207962671954,114.93952823059766,-0.0094076058884992,-179.98753357810574,35791677.461558126,10298400.089769129,-40892975.09411058,-28199.596425504435,2981.3663469149174,750.3073294276275,-6.683311091105892
0.0001806157173641,42166226.9015756,0.1309616536957208,87.210814271308,78.15178778591554,148.83467209445556,148.84538093447034,-0.0098419330289077,-179.9970358681689,35794607.0111492,29405497.159693196,-30229986.84376541,-70495.3465714258,2203.7582293218657,2143.2635283149502,-4.7928119869607055
0.0001934654302076,42165522.11918296,0.13120189446852,87.39368529064552,72.04771606074169,-175.16197289610318,184.83615779611375,-0.0079561474800675,179.99040543619833,35795513.637108386,40595644.91159781,-11428104.65695131,-94054.17277473384,832.9395867759335,2959.019529088831,-1.5972624232162316
0.0002105070682641,42165144.52430264,0.1312134904486596,87.4473571112484,66.98865100105533,-140.0730618261597,219.9114593368095,-0.0040855495678961,179.97817883766658,35793815.02090936,40856535.57280492,10450287.035515094,-92407.29521216382,-762.1742253751016,2978.1454727641867,2.0474889090975243
0.0002275546231448,42165350.55251543,0.1313309000255266,87.37557066258368,62.64730576470052,-105.57624417515936,254.3986395666836,0.0009092500389386,179.97009249249794,35789792.01066829,30116676.461596195,29514669.20255369,-65862.12626942524,-2152.3653355590504,2195.3156322941622,5.158803016540315
0.0002461933019902,42165954.72850242,0.1317220935315253,87.28948524647936,59.326752598258295,-72.08693532156448,287.88621804480664,0.0058302224433679,179.9688975894026,35784627.12895519,11265742.463965638,40629807.59803316,-21453.61726059729,-2963.2172827078857,820.8903823022521,6.894026242231533
0.0002624508744953,42166492.99330276,0.1322928814204683,87.30073199656283,58.253558358404135,-40.94376801847999,319.0365186337457,0.009447324580641,179.97511603302428,35779998.02608901,-10620196.185392648,40798516.4538218,28930.60778367828,-2975.8677867002702,-775.1947947625887,6.7792152647689
0.0002653960696839,42166488.60185185,0.1327956436481072,87.43715375957643,59.4293593079417,-12.175536310872582,347.81804745967804,0.0108249242403112,179.98673297010734,35777412.64035046,-29643831.749610752,29972128.009989247,71743.77642749231,-2186.4298545669503,-2162.7348054935387,4.838334752799324
0.0002494813794419,42165836.3453916,0.1330330707220799,87.62476529739278,61.3932361837339,15.754173335863548,15.761937734836692,0.0095714939141697,179.99997692841413,35777575.11207848,-40676974.46644918,11067009.755007908,95430.41790444114,-807.5585030529608,-2967.4144281655654,1.5878887086297602
0.0002230124632448,42165043.47741752,0.1330355571565796,87.7415094937715,63.19261581675274,43.92114019988924,43.93887067618436,0.005941707770198,-179.98910120005002,35780134.3131327,-40745741.01885102,-10821075.656308148,93544.4148308728,788.8517510594169,-2972.2187685964286,-2.102185061704337
0.0001980423985016,42164910.23308633,0.1330871101997897,87.71986404261135,66.5280831175757,70.69175897475763,70.71317825513857,0.0007671975616453,-179.98310674478415,35784013.63204104,-29833286.50229349,-29792910.928708497,66488.98187723005,2172.3477136231604,-2176.1167448276155,-5.24306473716363
0.0001771332257336,42165692.551861554,0.1335055032063306,87.63368982990123,73.25124662813141,94.138404240117,94.15864896449024,-0.0047514322971737,-179.982781632086,35788095.871935666,-10882412.775723929,-40737744.51431221,21416.42654910124,2970.2580161889146,-794.021067830337,-6.991530225448623
0.0001609611921454,42166622.12490491,0.1342783405297088,87.65182588368283,79.54259193832291,117.9101501432108,117.92644795376664,-0.009317211371807,-179.987636088557,35791662.96949362,11000214.560739584,-40709782.962763466,-29667.52309524569,2968.004269763708,801.538261408277,-6.873019014440864
0.0001579337688047,42166690.77980053,0.1349972031955312,87.84450699966152,79.14182690008766,148.19804740750303,148.20758311278416,-0.0118064209446298,-179.99671961359488,35794213.85125786,29921024.948778708,-29719254.72230383,-73082.21805561373,2166.5624329640546,2180.9207266660137,-4.907864251851904
0.000175134987246,42165858.95724752,0.1353141038513414,88.08801191976664,74.3173271518373,-177.14005930812036,182.85893957535168,-0.01151696831582,179.99150732469477,35795097.48073003,40786015.11257489,-10727219.880775424,-97115.19069327564,781.8931179265696,2972.9598183059165,-1.611297262472097
0.0002019050255581,42164982.18896358,0.1353190829616244,88.21789927693703,70.43993673217106,-143.30937636086145,216.67680245138047,-0.008379820942622,179.97973242816164,35793672.4095009,40670284.33804941,11152597.002696447,-95188.1843989638,-813.3282951476531,2964.588376850147,2.13770509433858
