Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0002998276947683,42166042.977290064,0.1668734967968216,81.5811814792422,8.245676200882711,-90.79309385426586,269.1725518945084,-0.0406665843907627,19.1475537164933,35788084.77167548,42159616.62369839,-736310.5267865547,-121780.7167540688,52.77053226135556,3074.1256467564967,1.1588096079677872
0.0003026539713154,42166095.745604254,0.1669368851898023,81.53118619631316,8.189276043484055,-60.60626469324606,299.3635127545061,-0.0224286013350946,19.149984101936667,35781698.112921216,36843685.77868782,20493536.3245303,-97383.92893810556,-1495.453118536449,2686.9128294866227,5.462579489690864
0.0002965648586725,42165389.91189041,0.1671033970328509,81.48819044920914,11.560275142553309,-33.85294764079146,326.12811538548885,0.0019556851509036,19.16044661627733,35776869.22395488,21599901.257675804,36200644.14914223,-46675.31906120171,-2641.2264739616508,1575.3641077949308,8.2983803391966
0.0002837946655614,42164537.98224437,0.1673198971071408,81.47849500579515,16.21629957414031,-8.415986960862112,351.57925170259176,0.0259286582621368,19.17576904986755,35774563.84466386,534096.4521062584,42149313.75868764,16696.79787519487,-3075.251862186851,38.83684258161526,8.898294150509502
0.0002744766498349,42164222.90643274,0.1674766424030668,81.49968614442713,21.13928296181846,16.724587655836224,16.733641824451244,0.0430127974989489,19.192199931836107,35775002.639401704,-20675467.424781386,36734268.81522364,75642.73446119633,-2680.219178912488,-1508.2668136272482,7.096621536145506
0.0002736986380958,42164731.19741849,0.1675088747759661,81.5102318504251,26.67292599809529,41.26491466490844,41.28560555068433,0.0485550111882319,19.206227163000506,35777921.013864964,-36311053.69597852,21415591.399294857,114238.71148477632,-1562.7363045568068,-2648.611440366238,3.37554839592269
0.0002763447987162,42165679.15266568,0.1675003526006658,81.46088280539058,32.20807132521033,65.86171118466928,65.89061313892296,0.04098264885695,19.21490518263468,35782779.76338624,-42159494.72545499,324061.3446514296,122025.19545329576,-24.41426728183936,-3074.855160764903,-1.2641690077339705
0.0002777868637615,42167555.653848,0.1676375409191979,81.35755024897684,42.52601660469495,85.72818552670024,85.75992994328155,0.0222430772883212,19.216699625353662,35788549.36885479,-36647757.61696996,-20855740.769241013,96838.38256372098,1519.9543767638918,-2672.615387788237,-5.571679965863003
0.0002783239153879,42166970.53396029,0.1679822546637282,81.2705159723626,39.673338159977696,118.74704445840509,118.77500251789472,-0.0026850589933068,19.20991571272755,35794480.43452495,-21265200.04129111,-36418660.95260248,45419.13812250541,2654.324082529185,-1550.763911206244,-8.381973211165883
0.0002857437062143,42165952.20318728,0.1683582508284248,81.25417767858761,34.043560922718186,154.47459069601624,154.48869583110888,-0.0270996576279682,19.195350424623125,35798688.48468941,-157237.1774894721,-42176528.37701984,-18387.385502327103,3073.7666106644638,-11.833715244440851,-8.932268139556799
0.0002911788905996,42165577.03816968,0.1685671102265965,81.28219933115658,28.796677461463453,-170.2232168838608,189.77111915187805,-0.0443778099988215,19.176778431987177,35799539.567938134,20993023.736934364,-36582008.81729925,-77361.8889956027,2665.853932109492,1530.0223254948808,-7.070218141143775
