Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0001059521964338,42166593.06650395,0.145272699639275,102.06438471689356,64.63028631174308,-118.35975905020308,241.6295575554976,-0.0329133097825551,68.47230188454171,35790578.598629475,28038486.318240263,31496609.76996848,-86212.67153450871,-2296.526611166466,2044.0117541315265,4.611004917356469
0.0001254283993053,42165718.69410354,0.1454352894097064,102.01322301970028,72.55812322186286,-96.1548184667274,263.830891586582,-0.0315817436897123,68.46818161461185,35788149.39465194,8477042.716246672,41305370.314546734,-42868.80500527322,-3011.857384414535,617.7352515310181,7.151294890149336
0.0001469930468039,42165202.92162266,0.1456173404876594,102.00148815930662,78.717758551596,-72.21932964779208,287.7646298940296,-0.0216396050640445,68.46768763053848,35785174.044878446,-13367347.47445045,39988231.68319159,12097.905850933295,-2915.9963065867832,-975.2213382134825,7.764416605065561
0.0001717466061968,42165504.43521144,0.145705156906819,102.01270690387696,81.13845658312945,-44.5675485599022,315.418638395098,-0.0057918673359451,68.47147516625422,35782208.83127694,-31610163.357855823,27897818.10473452,63859.84114259607,-2034.4554812406716,-2305.7537256567184,6.280793641931968
0.0001994399951915,42166440.48252871,0.1456683273280796,101.98916294126025,82.1123422273108,-15.435777550442223,344.5581381734314,0.0116259463552286,68.47917731254547,35780197.26963554,-41335129.40471654,8289905.846145473,98419.88452376417,-604.5273411357457,-3015.1613522943626,3.095801511376548
0.0002170841967835,42167171.89026676,0.1456388695543305,101.88747018868986,83.25628290765778,13.601784113767287,13.607635809075418,0.0258242198189236,68.48878706859642,35780137.90906376,-39920479.88639724,-13552273.20811532,106393.02252473347,988.4111894626736,-2912.0257404524477,-0.9337990267129992
0.0002112055212849,42166891.08545839,0.1457880896543312,101.74543602914802,82.51951150675191,44.55969755498721,44.576682391815446,0.0328875525459107,68.49689725894991,35782409.402991146,-27747544.922476023,-31742370.761623617,85566.42485150529,2314.858753617392,-2024.148314802944,-4.718361229322119
0.0001904522588269,42165858.83267223,0.1460933676526974,101.65087167492412,77.73965850604958,79.51509397594455,79.53655472482035,0.0308796116017374,68.50022272163284,35786261.94041316,-8097961.124189874,-41379437.38554811,41530.356663131606,3017.3452412356028,-591.0888523044105,-7.230787786985349
0.0001684483838224,42165402.87813054,0.1285765957697827,102.46954875025747,72.55532534240689,113.9640121702241,113.98164954081454,0.0245274898714068,68.4975271700645,35790151.73078074,13733179.701967902,-39869339.5150822,-10772.995572179923,2906.9393485278674,1000.8101594690972,-6.854485706233155
0.0001447386695728,42165711.11811029,0.1286694857827104,102.48225759866484,68.61679237459657,147.9733507161273,147.98214505906958,0.0166217250270366,68.49006498943635,35792748.50858873,31865884.32271546,-27621473.760092407,-56463.076059063336,2013.7563782853729,2322.848214698632,-5.542886632374846
0.0001215930520051,42166532.50140539,0.1286336527756812,102.4573834044027,64.14148640342187,-177.44456909149835,182.5548097635418,0.0042355412701428,68.48041309464604,35793517.561461225,41418181.29890756,-7935688.072310881,-86954.88019214573,578.46947999951,3019.283741653571,-2.73036030821062
0.0001123679774792,42167052.12270125,0.1286103107006836,102.37004245882164,58.880741655792846,-142.0163169336291,217.9757593167899,-0.0092204305197298,68.4711397555811,35792649.92882179,39818562.49060755,13886990.984558295,-93982.5828573399,-1012.5737589876824,2902.7414333032552,0.8243072708421822
