Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),Mean Anomaly (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
0.0001613221801894,42166164.38684793,0.0548089661913858,66.36594262451105,143.3648333833874,149.31497164192217,149.324403830436,0.0743629812246454,19.203294592443275,35793877.62118727,42166264.54221758,-695387.2566796541,-37219.59841478146,50.94480863736194,3073.7384631373798,1.1341134058302664
0.0001594920805603,42166215.26897227,0.0549042821009556,66.24243822822797,142.71702176228322,-179.8334114351704,180.1665354363829,0.0768433679731183,19.192002363907456,35794803.45631977,36840223.821074806,20526914.468789697,-24386.486388212412,-1496.2599932946057,2685.379251990649,2.34900038412647
0.0001777538819228,42165509.22895759,0.055093395104702,66.1644711678171,141.95069915874203,-148.90793241610638,211.08155068367924,0.0587320567160102,19.18060965362473,35793790.93533943,21595905.656000946,36222759.95270619,-4919.25386574701,-2640.618871482651,1574.0013140541848,2.9341780466683063
0.0002044002142426,42164656.39695297,0.0553071289514391,66.1953049706455,142.68190506161494,-119.58681245776796,240.3928216704309,0.0249179079588141,19.171775466520703,35790776.02863313,537239.231471472,42165487.60733779,15953.677819748807,-3074.088177490657,38.62011659441515,2.7299927995134383
0.0002301788566648,42164341.0359009,0.0554428798073302,66.30054533804359,142.85367349290215,-89.77920065421195,270.1944229592902,-0.0155099259576864,19.168224605482912,35786168.87025909,-20665665.900399745,36752658.12376152,32605.520026501646,-2679.6872704398147,-1507.5758690652167,1.787991946195204
0.0002561711747543,42164850.01033945,0.0554674419428167,66.3442315832379,141.5666479976409,-58.4514728434029,301.523506666713,-0.0517091074447642,19.171818586634597,35781063.51339172,-36301050.947600186,21438988.896433704,40517.42844939185,-1563.159337917668,-2648.1028164338863,0.3575003798353394
0.0002820603123466,42165799.41845821,0.0554959477670993,66.20508009256125,140.51831481804382,-27.18152232596273,332.8037081174745,-0.0740005603623414,19.182411363874188,35777083.30719353,-42153767.81448549,347921.43654079246,37494.86660705851,-24.98681199321402,-3075.270439240724,-1.1796411494611212
0.0002937741000125,42166275.9126553,0.0557053280443632,65.9455821979683,140.76771229643325,2.9090246467177145,2.9107337314687287,-0.0764656777728119,19.19722857566557,35775767.56291108,-36643860.26472748,-20836952.327605814,24275.35220401775,1520.191427374254,-2673.503940810477,-2.4091247867054326
0.0002802324747432,42165719.51784796,0.0561025728659207,65.78904776708754,140.6036755811963,33.310116974517555,33.32775724950246,-0.0585140642216873,19.211562616872904,35777708.61451604,-21255774.99060001,-36404770.67782952,4363.842836388259,2655.5351497948736,-1551.0447051704598,-2.9943544072799844
0.0002514687833044,42166085.44771366,0.0564746513712457,65.84361883534105,156.08014577544245,47.86825437643936,47.88962909997526,-0.0250031749758785,19.222331162437985,35780836.72264995,-137314.6636004853,-42158746.71633367,-16881.819322604046,3075.089377290867,-10.58829928783097,-2.7698703945416145
0.0002248838899501,42165710.84670101,0.0566544151755074,65.9806661608612,156.84742643520875,77.04711748475827,77.072233142491,0.0150821239984678,19.227102686549703,35785450.398960814,21018223.96789065,-36551350.56492128,-33694.82163525159,2665.8247105276746,1532.1608130235893,-1.7910525379691224
0.0002018016960578,42166234.44398778,0.0566776666075317,66.02008919533216,160.1468922029956,103.79107949159835,103.81353625697092,0.051027600198095,19.22514424560602,35790127.526881136,36511598.18195859,-21096540.219689146,-41481.81067094657,1538.6451696753634,2661.716093129612,-0.3205807482359727
0.0001815859677468,42167005.795656666,0.0567021705890195,65.90532769542432,163.3664222254916,130.76736126321103,130.78311838927723,0.0732470140409119,19.217370502960307,35793869.52534144,42171969.95122894,40392.97790662572,-38082.45770660364,-2.520649387042141,3074.190813013149,1.2442998055346124
0.00017200204618,42167310.40320335,0.0568575369795672,65.72083500245665,163.1596506347775,161.23832273891966,161.24466081858853,0.0758405275083335,19.205540063923625,35796041.04943737,36477752.64361763,21166819.78108492,-24360.21131274864,-1542.6854114530718,2658.922258959062,2.4804250618836075
0.000179818155549,42166971.36907568,0.057156722559231,65.61085810455734,160.77100377596494,-166.18322975666837,193.81185032510905,0.0581680844306467,19.19198724767871,35796197.45505437,20963560.407716416,36595130.88006456,-3971.856245155408,-2667.4258847248043,1527.8860325341134,3.0528763935650263
0.0002000657173674,42166325.76004568,0.0574917393432306,65.66686628371487,159.38866572025964,-134.77581385095698,225.207914690695,0.0250114482950924,19.17957741463849,35794131.40675372,-193899.87072069055,42171818.96530088,17613.248327205518,-3074.1123913746283,-14.572026118590143,2.804580108767099
0.0002232156656621,42165877.3495415,0.0577136012199349,65.84346613828825,158.9898018764147,-104.47111328887904,255.50412132155063,-0.0147183611343237,19.171359939053783,35790094.32381493,-21298775.69908968,36393965.03507171,34577.53489881935,-2653.096620085523,-1553.4386166011775,1.7980698440452083
0.000246127307216,42165984.11721738,0.0577691108030611,65.96603728283391,158.32820449542305,-73.84920183579679,286.12370486891245,-0.050380103844196,19.16976697494467,35784962.624440804,-36667103.366902,20814627.28235914,42312.26083408048,-1517.30467379422,-2674.3611938288277,0.2990019960885717
0.0002697369156784,42166624.446823925,0.0577980246727802,65.86674209500411,157.65124860145653,-42.99098913367325,316.98792894436514,-0.0724644051188449,19.17561521473396,35780169.3476494,-42156645.02624621,-372259.4395876201,38655.74411562211,27.71845745833264,-3075.0519775053003,-1.2938054818921474
0.0002873628596408,42167256.513092615,0.0580463071462323,65.58942562137554,158.0901215622209,-13.072320458157462,346.92022894793104,-0.0751443716475321,19.187362671648707,35777316.44026452,-36285042.960255526,-21458735.034584194,24489.780200703244,1565.6707617427471,-2647.036952540257,-2.552665292380269
0.0002855962539299,42167186.9533594,0.0585755912804506,65.40648017782951,159.07449556624914,16.20561935013797,16.21475608407077,-0.0578136449626343,19.201199728446845,35777485.956844844,-20632958.986722827,-36761087.25233628,3539.381323774432,2681.722468132194,-1505.456481777324,-3.133446344375463
0.0002649475767866,42166443.8565896,0.0591303393708309,65.50027328695694,158.89577724702886,46.371063575778486,46.39304442626643,-0.0251981805475862,19.21241908144872,35780599.968385406,580595.9089468967,-42154734.791836455,-18586.07388769057,3074.8542676194666,41.76124216844367,-2.8697225793011865
0.00023991531716,42165844.91741239,0.0594354568604335,65.73691942362518,158.01256791490582,77.10003290027517,77.12683309528174,0.0139497919368477,19.217485180862223,35785451.780618384,21637771.025725458,-36188033.8753442,-35889.130632935914,2639.3671427728186,1577.3105431447502,-1.823722413501768
0.0002164741612167,42165945.541927904,0.0594949050676328,65.8638956581255,158.30444506848104,106.76415782757444,106.78790782806006,0.0491924091904925,19.21526320734516,35790443.1375114,36865828.80182866,-20471881.03144361,-43626.55751250224,1493.1100398418812,2687.485384228299,-0.2737691095258514
0.0001944632183967,42166495.69116661,0.0595204534566475,65.77809805888842,158.94554503256276,136.29084719795452,136.3062425814401,0.0711715750592658,19.20677492017809,35794286.78969645,42165592.28177549,758012.551508743,-39623.490029239554,-54.84082155342927,3073.653574078007,1.361951435859271
